235.4517578887843, 86.69232962491891, 127.96706200433783, 79.38212337012878, 148.59706752596296, 345.46900069016664, 296.8811350670229, 415.1434015960206, 8.06467741753536, 321.908221316181
280.7458201162699, 289.55295141043786, 386.45425114281096, 342.29250248558446, 257.81169565387574, 156.2647695883435, 147.0928661183717, 342.06288605644414, 235.69007221859016, 26.52858761039828
420.42033984033947, 328.44964612182247, 2.7908537720353066, 215.38980669799108, 145.956674550395, 85.35641063900617, 105.0826468301293, 55.95165293402443, 282.660960925046, 494.3149125817232
269.7948563747157, 310.2818457647097, 365.51802638023884, 255.42914016672975, 209.9922916118303, 53.9690179106625, 181.39730101972395, 257.75564829618475, 45.2390616709879, 195.1086045534094
495.747648543416, 248.50155744135628, 204.7085082525943, 353.10544080442406, 28.603168482493835, 483.5602732970369, 152.02092556435753, 311.1273623498711, 266.1107207922814, 397.26333583160135
13.386296962783373, 497.6998962887838, 456.7293172891552, 421.9946954467939, 6.4204489243403495, 314.6495617365647, 137.0432147050804, 374.4630690772266, 276.96587012955007, 2.8439453536389103
463.45589287557107, 195.5031586453752, 133.31736743264412, 307.8383396775332, 129.73194417112327, 408.74760496428513, 476.28438005754595, 389.01710279034626, 8.66502109903944, 186.88910938225877
174.68234980128534, 362.659119358533, 450.073072047736, 401.80276310285745, 437.2019038626888, 137.90047199162638, 378.57903093420913, 298.0070130515526, 113.11481450083888, 469.59862231201754
320.9317349039738, 429.55956704284984, 185.41528087149683, 300.0277801640983, 259.36676505076304, 244.0980986526759, 445.78264429884797, 103.20815237892889, 28.96170467482051, 373.0837830065854
326.6550713980989, 199.54338029742985, 362.29648352019365, 109.9950244698209, 66.099039774693, 188.56849534152968, 391.5762077673612, 206.925703442142, 436.9884231431224, 444.00722933572337
